"Саратовская область";"14.0";"25.0";"36.0";"48.0";"89.0";"119.0";"179.0";"224.0";"269.0";"320.0";"359.0";"412.0";"23.0";"39.0";"61.0";"86.0";"161.0";"209.0";"255.0";"280.0";"330.0";"381.0";"444.0";"21.0";"37.0";"46.0";"87.0";"110.0";"143.0";"198.0";"255.0";"300.0";"356.0";"392.0";"438.0";"38.0";"59.0";"84.0";"112.0";"151.0"
"Ульяновская область";"11.0";"17.0";"40.0";"45.0";"67.0";"84.0";"101.0";"124.0";"157.0";"182.0";"211.0";"237.0";"18.0";"19.0";"34.0";"45.0";"80.0";"103.0";"139.0";"167.0";"196.0";"212.0";"231.0";"11.0";"23.0";"39.0";"51.0";"71.0";"83.0";"101.0";"124.0";"146.0";"170.0";"187.0";"212.0";"21.0";"40.0";"55.0";"77.0";"91.0"
"Уральский фед.округ";"109.0";"201.0";"286.0";"422.0";"597.0";"803.0";"1044.0";"1284.0";"1522.0";"1775.0";"2033.0";"2223.0";"106.0";"190.0";"309.0";"431.0";"805.0";"1034.0";"1291.0";"1541.0";"1812.0";"2013.0";"2208.0";"163.0";"304.0";"480.0";"625.0";"816.0";"1037.0";"1245.0";"1537.0";"1804.0";"2086.0";"2297.0";"2482.0";"232.0";"378.0";"499.0";"663.0";"878.0"
"Курганская область";"14.0";"23.0";"30.0";"43.0";"65.0";"87.0";"110.0";"151.0";"179.0";"205.0";"231.0";"251.0";"4.0";"14.0";"29.0";"39.0";"66.0";"98.0";"118.0";"141.0";"176.0";"192.0";"216.0";"14.0";"20.0";"22.0";"42.0";"65.0";"80.0";"80.0";"137.0";"166.0";"201.0";"229.0";"235.0";"31.0";"44.0";"61.0";"83.0";"109.0"
"Свердловская область";"24.0";"53.0";"79.0";"118.0";"178.0";"243.0";"334.0";"392.0";"475.0";"552.0";"642.0";"699.0";"30.0";"53.0";"86.0";"127.0";"267.0";"342.0";"428.0";"514.0";"610.0";"678.0";"748.0";"59.0";"117.0";"173.0";"224.0";"290.0";"369.0";"463.0";"552.0";"627.0";"710.0";"775.0";"836.0";"57.0";"98.0";"135.0";"183.0";"237.0"
"Тюменская область (с а/о)";"39.0";"66.0";"89.0";"137.0";"182.0";"246.0";"308.0";"374.0";"436.0";"518.0";"585.0";"651.0";"49.0";"74.0";"115.0";"150.0";"257.0";"311.0";"380.0";"450.0";"520.0";"587.0";"638.0";"47.0";"90.0";"153.0";"191.0";"237.0";"304.0";"373.0";"449.0";"545.0";"625.0";"697.0";"770.0";"96.0";"139.0";"170.0";"213.0";"271.0"
"Тюменская обл. (без а/о)";"17.0";"29.0";"41.0";"68.0";"90.0";"112.0";"148.0";"183.0";"208.0";"246.0";"267.0";"295.0";"17.0";"27.0";"47.0";"64.0";"112.0";"143.0";"182.0";"222.0";"256.0";"289.0";"310.0";"22.0";"29.0";"66.0";"84.0";"117.0";"167.0";"203.0";"244.0";"280.0";"326.0";"363.0";"381.0";"35.0";"54.0";"69.0";"88.0";"125.0"
"Ханты-Мансийский АО - Югра";"19.0";"32.0";"40.0";"55.0";"75.0";"110.0";"131.0";"155.0";"186.0";"219.0";"254.0";"285.0";"19.0";"29.0";"39.0";"52.0";"103.0";"122.0";"140.0";"165.0";"191.0";"220.0";"244.0";"15.0";"41.0";"63.0";"77.0";"89.0";"101.0";"130.0";"157.0";"203.0";"233.0";"265.0";"308.0";"48.0";"64.0";"76.0";"96.0";"114.0"
"Ямало-Ненецкий АО";"3.0";"5.0";"8.0";"14.0";"17.0";"24.0";"29.0";"36.0";"42.0";"53.0";"64.0";"71.0";"13.0";"18.0";"29.0";"34.0";"42.0";"46.0";"58.0";"63.0";"73.0";"78.0";"84.0";"10.0";"20.0";"24.0";"30.0";"31.0";"36.0";"40.0";"48.0";"62.0";"66.0";"69.0";"81.0";"13.0";"21.0";"25.0";"29.0";"32.0"
"Челябинская область";"32.0";"59.0";"88.0";"124.0";"172.0";"227.0";"292.0";"367.0";"432.0";"500.0";"575.0";"622.0";"23.0";"49.0";"79.0";"115.0";"215.0";"283.0";"365.0";"436.0";"506.0";"556.0";"606.0";"43.0";"77.0";"132.0";"168.0";"224.0";"284.0";"329.0";"399.0";"466.0";"550.0";"596.0";"641.0";"48.0";"97.0";"133.0";"184.0";"261.0"
"Сибирский фед.округ";"175.0";"330.0";"501.0";"664.0";"917.0";"1232.0";"1643.0";"2077.0";"2502.0";"2959.0";"3330.0";"3642.0";"167.0";"336.0";"522.0";"798.0";"1476.0";"1899.0";"2349.0";"2787.0";"3301.0";"3635.0";"3994.0";"169.0";"315.0";"551.0";"809.0";"1126.0";"1538.0";"2026.0";"2478.0";"2925.0";"3364.0";"3702.0";"3964.0";"370.0";"564.0";"759.0";"1034.0";"1394.0"
"Республика Алтай";"3.0";"6.0";"8.0";"12.0";"13.0";"22.0";"25.0";"30.0";"35.0";"43.0";"51.0";"55.0";"1.0";"7.0";"11.0";"16.0";"25.0";"34.0";"41.0";"49.0";"54.0";"56.0";"60.0";"9.0";"14.0";"24.0";"30.0";"35.0";"41.0";"51.0";"52.0";"59.0";"69.0";"79.0";"84.0";"3.0";"2.0";"8.0";"15.0";"23.0"
"Республика Бурятия";"18.0";"26.0";"36.0";"40.0";"59.0";"93.0";"119.0";"139.0";"159.0";"185.0";"200.0";"212.0";"11.0";"20.0";"33.0";"55.0";"95.0";"129.0";"162.0";"187.0";"219.0";"236.0";"265.0";"17.0";"27.0";"38.0";"58.0";"73.0";"97.0";"119.0";"148.0";"173.0";"203.0";"225.0";"237.0";"20.0";"36.0";"48.0";"64.0";"86.0"
"Республика Тыва";"6.0";"17.0";"25.0";"29.0";"37.0";"52.0";"62.0";"68.0";"82.0";"101.0";"114.0";"132.0";"8.0";"14.0";"18.0";"32.0";"55.0";"72.0";"96.0";"109.0";"127.0";"138.0";"144.0";"7.0";"13.0";"19.0";"27.0";"31.0";"42.0";"58.0";"83.0";"115.0";"136.0";"143.0";"145.0";"16.0";"23.0";"27.0";"42.0";"53.0"
"Республика Хакасия";"6.0";"11.0";"17.0";"24.0";"28.0";"40.0";"55.0";"64.0";"81.0";"98.0";"108.0";"122.0";"8.0";"13.0";"21.0";"32.0";"51.0";"63.0";"83.0";"99.0";"115.0";"119.0";"135.0";"6.0";"15.0";"23.0";"29.0";"36.0";"56.0";"85.0";"105.0";"121.0";"130.0";"140.0";"149.0";"9.0";"17.0";"24.0";"27.0";"42.0"
"Алтайский край";"19.0";"40.0";"55.0";"72.0";"86.0";"116.0";"162.0";"220.0";"275.0";"330.0";"381.0";"401.0";"15.0";"36.0";"52.0";"82.0";"152.0";"189.0";"239.0";"292.0";"359.0";"400.0";"433.0";"15.0";"29.0";"43.0";"74.0";"115.0";"168.0";"221.0";"276.0";"314.0";"352.0";"374.0";"407.0";"39.0";"51.0";"67.0";"95.0";"134.0"
"Красноярский край";"35.0";"56.0";"87.0";"103.0";"131.0";"182.0";"248.0";"340.0";"402.0";"476.0";"542.0";"594.0";"38.0";"63.0";"87.0";"133.0";"251.0";"320.0";"380.0";"443.0";"525.0";"574.0";"639.0";"15.0";"32.0";"63.0";"101.0";"158.0";"225.0";"313.0";"393.0";"459.0";"512.0";"579.0";"620.0";"80.0";"114.0";"139.0";"183.0";"224.0"
"Иркутская область";"25.0";"51.0";"72.0";"94.0";"129.0";"156.0";"223.0";"278.0";"334.0";"394.0";"443.0";"487.0";"14.0";"46.0";"69.0";"118.0";"227.0";"285.0";"333.0";"400.0";"454.0";"493.0";"536.0";"16.0";"43.0";"75.0";"115.0";"158.0";"219.0";"278.0";"339.0";"386.0";"451.0";"493.0";"529.0";"60.0";"85.0";"119.0";"171.0";"224.0"
"Кемеровская область";"21.0";"40.0";"50.0";"77.0";"117.0";"164.0";"223.0";"284.0";"336.0";"413.0";"473.0";"533.0";"20.0";"40.0";"76.0";"102.0";"195.0";"240.0";"306.0";"366.0";"440.0";"496.0";"557.0";"22.0";"34.0";"68.0";"97.0";"151.0";"209.0";"277.0";"336.0";"385.0";"456.0";"514.0";"562.0";"37.0";"69.0";"90.0";"125.0";"179.0"
"Новосибирская область";"12.0";"28.0";"46.0";"71.0";"110.0";"140.0";"189.0";"249.0";"305.0";"360.0";"393.0";"429.0";"21.0";"38.0";"45.0";"67.0";"138.0";"206.0";"259.0";"303.0";"371.0";"418.0";"465.0";"29.0";"46.0";"76.0";"100.0";"143.0";"183.0";"236.0";"284.0";"343.0";"387.0";"422.0";"453.0";"36.0";"51.0";"84.0";"117.0";"157.0"
"Омская область";"14.0";"25.0";"39.0";"48.0";"72.0";"97.0";"122.0";"143.0";"180.0";"207.0";"231.0";"256.0";"18.0";"27.0";"46.0";"58.0";"101.0";"135.0";"174.0";"208.0";"247.0";"280.0";"299.0";"11.0";"19.0";"44.0";"71.0";"85.0";"120.0";"165.0";"198.0";"252.0";"308.0";"350.0";"375.0";"38.0";"52.0";"61.0";"82.0";"116.0"
"Томская область";"9.0";"16.0";"29.0";"36.0";"41.0";"53.0";"69.0";"81.0";"100.0";"120.0";"136.0";"149.0";"6.0";"13.0";"23.0";"35.0";"72.0";"84.0";"108.0";"131.0";"159.0";"173.0";"182.0";"8.0";"17.0";"18.0";"26.0";"39.0";"52.0";"70.0";"85.0";"100.0";"109.0";"118.0";"126.0";"19.0";"30.0";"36.0";"42.0";"55.0"
"Забайкальский край";"7.0";"14.0";"37.0";"58.0";"94.0";"117.0";"146.0";"181.0";"213.0";"232.0";"258.0";"272.0";"7.0";"19.0";"41.0";"68.0";"114.0";"142.0";"168.0";"200.0";"231.0";"252.0";"279.0";"14.0";"26.0";"60.0";"81.0";"102.0";"126.0";"153.0";"179.0";"218.0";"251.0";"265.0";"277.0";"13.0";"34.0";"56.0";"71.0";"101.0"
"Дальневосточный фед. округ";"57.0";"110.0";"169.0";"234.0";"350.0";"463.0";"608.0";"752.0";"875.0";"1025.0";"1152.0";"1222.0";"53.0";"112.0";"169.0";"264.0";"481.0";"632.0";"807.0";"965.0";"1106.0";"1245.0";"1346.0";"58.0";"127.0";"210.0";"305.0";"419.0";"545.0";"674.0";"845.0";"1004.0";"1149.0";"1270.0";"1352.0";"109.0";"164.0";"234.0";"342.0";"472.0"
"Республика Саха (Якутия)";"7.0";"10.0";"16.0";"23.0";"32.0";"42.0";"61.0";"77.0";"94.0";"106.0";"112.0";"119.0";"3.0";"8.0";"15.0";"31.0";"63.0";"84.0";"106.0";"128.0";"137.0";"143.0";"157.0";"6.0";"11.0";"24.0";"32.0";"43.0";"56.0";"73.0";"91.0";"106.0";"121.0";"123.0";"134.0";"13.0";"18.0";"27.0";"46.0";"56.0"
"Приморский край";"15.0";"36.0";"49.0";"72.0";"118.0";"160.0";"215.0";"253.0";"308.0";"369.0";"418.0";"433.0";"14.0";"36.0";"56.0";"99.0";"172.0";"219.0";"283.0";"332.0";"376.0";"438.0";"477.0";"27.0";"64.0";"92.0";"133.0";"179.0";"224.0";"262.0";"317.0";"378.0";"433.0";"472.0";"497.0";"41.0";"70.0";"101.0";"135.0";"171.0"
"Хабаровский край";"13.0";"19.0";"40.0";"51.0";"68.0";"88.0";"115.0";"148.0";"171.0";"194.0";"230.0";"247.0";"9.0";"23.0";"34.0";"46.0";"83.0";"106.0";"130.0";"169.0";"193.0";"224.0";"246.0";"11.0";"22.0";"35.0";"47.0";"62.0";"79.0";"104.0";"140.0";"158.0";"186.0";"215.0";"233.0";"18.0";"26.0";"37.0";"54.0";"75.0"
"Камчатский край";"2.0";"8.0";"9.0";"11.0";"16.0";"19.0";"26.0";"39.0";"42.0";"50.0";"53.0";"59.0";"4.0";"7.0";"9.0";"11.0";"21.0";"28.0";"41.0";"46.0";"57.0";"60.0";"63.0";"0.0";"2.0";"10.0";"13.0";"18.0";"25.0";"31.0";"41.0";"51.0";"58.0";"70.0";"75.0";"8.0";"10.0";"13.0";"17.0";"24.0"
"Амурская область";"7.0";"12.0";"20.0";"34.0";"48.0";"69.0";"88.0";"101.0";"116.0";"126.0";"142.0";"152.0";"12.0";"14.0";"23.0";"38.0";"69.0";"98.0";"121.0";"141.0";"168.0";"184.0";"196.0";"2.0";"9.0";"23.0";"35.0";"55.0";"79.0";"103.0";"125.0";"155.0";"169.0";"182.0";"192.0";"15.0";"21.0";"33.0";"56.0";"83.0"
"Магаданская область";"1.0";"4.0";"6.0";"8.0";"11.0";"13.0";"16.0";"28.0";"29.0";"34.0";"35.0";"36.0";"3.0";"6.0";"8.0";"10.0";"14.0";"21.0";"24.0";"30.0";"31.0";"34.0";"36.0";"8.0";"10.0";"11.0";"13.0";"17.0";"21.0";"23.0";"29.0";"38.0";"42.0";"46.0";"49.0";"5.0";"6.0";"8.0";"10.0";"14.0"
"Сахалинская область";"10.0";"18.0";"22.0";"28.0";"46.0";"56.0";"64.0";"78.0";"85.0";"105.0";"115.0";"126.0";"5.0";"13.0";"17.0";"21.0";"43.0";"57.0";"76.0";"87.0";"99.0";"115.0";"123.0";"3.0";"6.0";"11.0";"17.0";"29.0";"42.0";"49.0";"66.0";"78.0";"95.0";"112.0";"120.0";"6.0";"9.0";"10.0";"17.0";"39.0"
"Еврейская АО";"2.0";"3.0";"7.0";"7.0";"11.0";"16.0";"21.0";"24.0";"26.0";"37.0";"42.0";"45.0";"3.0";"5.0";"7.0";"8.0";"15.0";"18.0";"24.0";"30.0";"43.0";"45.0";"46.0";"1.0";"3.0";"4.0";"15.0";"16.0";"19.0";"29.0";"36.0";"40.0";"45.0";"49.0";"51.0";"3.0";"4.0";"5.0";"7.0";"9.0"
"Чукотский АО";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"2.0";"4.0";"4.0";"4.0";"5.0";"5.0";"0.0";"0.0";"0.0";"0.0";"1.0";"1.0";"2.0";"2.0";"2.0";"2.0";"2.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"1.0";"1.0";"0.0";"0.0";"0.0";"0.0";"1.0"
